code,product_name,brands,categories,additives_tags,allergens_tags,ingredients_text,nutrition_grades,image_url,energy_100g,proteins_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,additives_count,allergens_count,nutrient_score
8901063029255,Jimjam 57g (57),Britannia,Biscuits,"['en:e122', 'en:e322', 'en:e331', 'en:e440', 'en:e471', 'en:e500', 'en:e503']","['en:gluten', 'en:milk', 'en:soybeans']","REFINED WHEAT FLOUR (MAIDA), SUGAR (24%), REFINED PALM OIL & INTERESTERIFIED VEGETABLE FAT, INVERT SUGAR SYRUP, DEXTROSE, MILK PRODUCTS (MILK SOLIDS & SWEETENED CONDENSED MILK), EDIBLE MAIZE STARCH, MALTODEXTRIN, FRUIT PRODUCTS (0.7%) (APPLE JUICE CONCENTRATE, BANANA POWDER & PLUM JUICE CONCENTRATE), IODISED SALT, EMULSIFIERS [322(i) & 471], RAISING AGENTS [503(ii) & 500(ii)], NATURE IDENTICAL AND ARTIFICIAL (MIXED FRUIT, VANILLA & BUTTER) FLAVOURING SUBSTANCES, ACIDITY REGULATORS (330 & 331), GELLING AGENT (440) AND COLOUR (122). (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA. ydrate-73g, of which Total 31 Total Fat-19g/141 no unsaturated fatty acids-7.29 fss Lic. No. 10015 100120260N For Mfg unit address & Lic. No. read the last two characters of CWALIOR 474005, MADHYA PRADESH Lic. No. the &quot;Lot No. and see address panel. 06-1.8. MANGHARAM FOODS 01129",unknown,https://images.openfoodfacts.org/images/products/890/106/302/9255/front_en.9.400.jpg,,,,,,,,,7.0,3.0,5.0
8904272600291,Storia 100% Tender Coconut Water 1L,Storia Foods & Beverages,Plant-based foods and beverages,[],[],Tender Coconut Water 100%,e,https://images.openfoodfacts.org/images/products/890/427/260/0291/front_en.3.400.jpg,84.0,0.1,5.0,5.1,0.0,0.0,52.5,0.0,0.0,0.0,2.0
8901262010320,Amul,AMUL,Dairies,['en:e160b'],['en:milk'],"Butter, iodized salt, natural colour (annatto)",e,https://images.openfoodfacts.org/images/products/890/126/201/0320/front_en.3.400.jpg,3031.0,1.0,0.0,0.0,80.0,48.0,0.0,0.0,1.0,1.0,4.0
8901491502030,Lay's American Style Cream & Onion Flavour,Lay's,Plant-based foods and beverages,"['en:e551', 'en:e627', 'en:e631']","['en:milk', 'en:soybeans']","Potato, Edible Vegetable Oil (Palmolein, Sunflower Oil), 'Seasoning (Sugar, iodised Salt, Milk Solids, ^Spices & Condiments, Maltodextrin, Flavour (Natural and Nature Identical Flavouring Substances), Cheese Powder, Hydrolysed Vegetable Protein, Flavour Enhancers (627, 631), Edible Vegetable Oil (Palm, Coconut), Anticaking Agent (551)).Contains Onion ALLERGEN ADVICE: Contains _Soy_, _Milk_ May Contain _Sulphite_
'As flavouring agent ,^Contsins onion",e,https://images.openfoodfacts.org/images/products/890/149/150/2030/front_en.19.400.jpg,2247.0,6.7,53.0,3.4,33.1,14.9,1.6075,,3.0,2.0,2.0
8901491103800,Oats,Quaker,Plant-based foods and beverages,[],[],Rolled Oats Flakes,a,https://images.openfoodfacts.org/images/products/890/149/110/3800/front_en.4.400.jpg,1700.0,11.8,68.5,1.8,9.5,1.9,0.0238,10.0,0.0,0.0,7.0
8901764032905,Sprite,Sprite,Beverages,"['en:e211', 'en:e330', 'en:e331', 'en:e960']",[],"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331(iii)), PRESERVATIVE (211), SWEETENER (960), FLAVOURS (NATURAL FLAVOURING SUBSTANCES).",e,https://images.openfoodfacts.org/images/products/890/176/403/2905/front_en.28.400.jpg,167.0,0.0,10.0,9.8,0.0,0.0,0.035,,4.0,0.0,4.0
8901047816208,Dal makhani,Kohinoor,Condiments,[],[],"Water, Black Gram Lentils (33.3%), Tomato (8.4%), Red Kidney Beans (4%), Sunflower Oil, Garlic, Salt, Ginger (0.6%), Cumin Powder, Garam Masala, Red Chilli powder, Fenugreek Leaves, Cinnamon, Cardamom, Bay leaf, Nutmeg Powder, Mace Powder",a,https://images.openfoodfacts.org/images/products/890/104/781/6208/front_en.12.400.jpg,381.0,5.1,9.1,1.0,2.9,0.4,0.7075,4.2,0.0,0.0,5.0
8901764175091,Fruit drink,Maaza,Sweet snacks,"['en:e110', 'en:e300', 'en:e466', 'en:e960']",[],"NGREDIENTS: WATER, MANGO PULP(11.5%), SUGAR, ACIDITY REGULATORS 030 33 STABILIZER (466), ANTIOXIDANT 300 ,SWEETENER (960), COLOUR (110), MANGO FLAVOURS NATURE-DENTICAL & ARTIFICIAL FLAVORING SUBSTANCES",c,https://images.openfoodfacts.org/images/products/890/176/417/5091/front_en.3.400.jpg,184.0,0.0,11.0,10.7,0.0,,0.0221,,4.0,0.0,4.0
8902080364589,Mountain Dew,PepsiCo,Beverages and beverages preparations,"['en:e100', 'en:e102', 'en:e211', 'en:e330', 'en:e331', 'en:e445']",[],"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331), FLAVOUR (NATURAL FLAVOURING SUBSTANCES), PRESERVATIVE (211), CAFFEINE (13 mg/100 g), STABILIZER (445), COLOUR (102)",e,https://images.openfoodfacts.org/images/products/890/208/036/4589/front_en.8.400.jpg,205.0,0.0,12.3,12.3,0.0,0.0,0.02,,6.0,0.0,4.0
3948764032912,Sprite,Sprite,Beverages,[],[],Sprite,unknown,https://images.openfoodfacts.org/images/products/394/876/403/2912/front_en.3.400.jpg,,,,,,,,,0.0,0.0,5.0
8901058000306,Maggi noodles masala,Nestle,Plant-based foods and beverages,"['en:e150d', 'en:e330', 'en:e412', 'en:e451', 'en:e500', 'en:e501', 'en:e508', 'en:e635']","['en:gluten', 'en:milk', 'en:mustard', 'en:soybeans']","Noodles: Refined wheat flour (Maida), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412), Acidity regulators (501(i) & 500 (i)) and Humectant (451 (i)).

Masala *TASTEMAKER®: Mixed spices (25.6%) (Onion powder, Coriander powder, Turmeric powder, Red chilli powder, Garlic powder, Cumin powder, Aniseed powder, Ginger powder, Fenugreek powder, Black pepper powder, Clove powder, Green cardamom powder & Nutmeg powder), Refined wheat flour (Maida), Hydrolysed groundnut protein, Sugar, Palm oil, Starch, Vodized salt, Thickener (508), Flavour enhancer (635), Toasted onion flakes, Acidity regulator (330), Colour (150d), Mineral and Wheat gluten. Contains Wheat & Nut.

May contains Milk, Mustard, Oats And Soy.",unknown,https://images.openfoodfacts.org/images/products/890/105/800/0306/front_en.10.400.jpg,1610.0,7.86,60.0,1.43,12.9,7.86,2.57,2.86,8.0,4.0,2.0
8901063142015,Nutri Choice,Britannia Digestive,Snacks,"['en:e223', 'en:e322', 'en:e471', 'en:e472c', 'en:e500', 'en:e503']","['en:gluten', 'en:milk', 'en:soybeans', 'en:sulphur-dioxide-and-sulphites']","WHEAT FLOUR (63%), REFINED PALM OIL, SUGAR, WHEAT BRAN (4.7%), LIQUID GLUCOSE, MILK SOLIDS, MALTODEXTRIN, RAISING AGENTS (INS 500, INS 503), IODISED SALT, EMULSIFIERS (INS 322, INS 471, INS 472c), MALT EXTRACT AND DOUGH CONDITIONER (INS 223). CONTAINS WHEAT, MILK, SOYA, BARLEY AND SULPHITE",d,https://images.openfoodfacts.org/images/products/890/106/314/2015/front_en.30.400.jpg,2064.0,9.1,68.0,13.1,20.9,10.4,0.0,7.3,6.0,4.0,5.0
8901491366052,Puffcorn,,snacks,"['en:e170', 'en:e296', 'en:e327', 'en:e330', 'en:e331', 'en:e471', 'en:e627', 'en:e631']","['en:gluten', 'en:milk', 'en:soybeans']","Cereal Products (67%) (Corn Meal (53%). Rice Meal), Edible Vegetable Oil (Palmolein), ++Seasoning (Sugar, lodised Salt, Maltodextrin, &quot;Spices and Condiments, Milk Solids, Cheese, Salt Substitute (Potassium Chloride), Flavour (Natural and Nature Identical Flavouring Substances), Flavour Enhancers (627, 631), Acidity Regulators (296, 330), Emulsifying & Stabilising Agent (331 (iii), 471, 327), Gram Meal, Firming Agent (170(i)), lodised Salt. **As flavouring agent. ~Contains Onion and Garlic ALLERGEN ADVICE: Contains Soy, Milk, Wheat",e,https://images.openfoodfacts.org/images/products/890/149/136/6052/front_en.13.400.jpg,2322.0,6.0,56.2,1.0,34.5,16.0,2.23,,8.0,3.0,2.0
8901764061257,Diet Coke Can 250ml,Coke,Beverages,"['en:e150d', 'en:e211', 'en:e338', 'en:e950', 'en:e951']",[],"CARBONATED WATER, ACIDITY REGULATOR (338), SWEETENERS (951,950), PRESERVATIVE (211), CAFFEINE. CONTAINS PERMITTED NATURAL COLOUR (150d) AND ADDED FLAVOURS (NATURAL FLAVOURING SUBSTANCÉS).",c,https://images.openfoodfacts.org/images/products/890/176/406/1257/front_en.15.400.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.02075,0.0,5.0,0.0,5.0
3948764042911,thums up,thumsup,Beverages and beverages preparations,,[],,e,https://images.openfoodfacts.org/images/products/394/876/404/2911/front_en.10.400.jpg,163.0,0.0,9.7,9.5,0.0,0.0,55.0,0.0,,0.0,2.0
3948764032271,Sprite,Coca Cola,Beverages and beverages preparations,"['en:e211', 'en:e330', 'en:e331', 'en:e960']",[],"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331(1), PRESERVATIVE (211), SWEETENER (960), FLAVOURS (NATURAL FLAVORING SUBSTANCES).",e,https://images.openfoodfacts.org/images/products/394/876/403/2271/front_en.11.400.jpg,167.0,0.0,10.0,9.8,0.0,0.0,35.0,0.0,4.0,0.0,2.0
8901030831690,,kissan,Plant-based foods and beverages,"['en:e122', 'en:e202', 'en:e330', 'en:e440']",[],"SUGAR, MIXED FRUIT PULP BLEND - 60% (PAPAYA PULP, PEAR PULP, APPLE JUICE, BANANA PULP, PINEAPPLE JUICE, ORANGE JUICE, MANGO PULP, GRAPE JUICE), ACIDITY REGULATOR E330, THICKENER E440, IODISED SALT, VITAMINS & MINERAL, PRESERVATIVE-E202, NATURAL FLAVOURING SUBSTANCES, FOOD COLOUR-E122.",unknown,https://images.openfoodfacts.org/images/products/890/103/083/1690/front_en.15.400.jpg,1192.0,0.3,70.5,68.1,0.1,,0.1275,0.8,4.0,0.0,3.0
8901491503037,American Style Cream & Onion 10rs,Lay's,Plant-based foods and beverages,"['en:e551', 'en:e627', 'en:e631']","['en:milk', 'en:soybeans']","Potato, Edible Vegetable Oil (Palmolein, Rice Bran Oil), *Seasoning (Sugar, Iodised Sat, _Milk_ Solids, ~Spices & Condiments, Maltodextrin, Flavour (Natural and Nature Identical Flavouring Substances), Cheese Powder, Hydrolysed Vegetable Protein, Flavour Enhancers (627, 631), Edible Vegetable Oil (Palm, Coconut), Anticaking agent (551)).
*As fiavouring agent. ~Contains Onion
ALLERGEN ADVICE: Contains _Soy_, _Milk_
May Contain _Sulphite_",e,https://images.openfoodfacts.org/images/products/890/149/150/3037/front_en.24.400.jpg,2247.0,6.7,53.0,3.4,33.1,12.5,1.6075,,3.0,2.0,2.0
8901491367219,kurkure,kurkure,Kurkure,"['en:e296', 'en:e300', 'en:e330', 'en:e627']","['en:milk', 'en:nuts', 'en:soybeans']","Cereal Products (66%) (Rice Meal (43.5%), Corn Meal (23%)), Edible Vegetable Oil (Palmolein), *Seasoning (Spices & Condiments, Rice Flour, lodised Salt, Sugar, Acidity Regulators (330, 296), Salt Substitute (Potassium Chloride), Hydrolysed Soy Protein, Flavour (Natural and Nature Identical Flavouring Substances), Flavour Enhancer (627), Antioxidant (300)), Gram Meal (0.5%) *As flavouring agent. &quot;Contains Onion and Garlic ALLERGEN ADVICE: Contains Nut, Soy, Milk May Contain Sulphite",unknown,https://images.openfoodfacts.org/images/products/890/149/136/7219/front_en.6.400.jpg,,,,,,,,,4.0,3.0,5.0
8906069403412,Chef's Special Tomato Ketchup,VEEBA,Condiments,"['en:e1422', 'en:e211', 'en:e260', 'en:e415']",[],"Water, Tomato Paste (28.0%), Sugar, lodised Salt, Stabilizers (INS1422, INS415), Acidity Regulator (INS260), Spices and Condiments and Preservative (INS211).",d,https://images.openfoodfacts.org/images/products/890/606/940/3412/front_en.15.400.jpg,413.0,0.85,23.8,20.5,0.0,,1.9,,4.0,0.0,2.0
8901063017627,Brit 50-50 maska chaska 40g (20),Britannia,Snacks,"['en:e1101', 'en:e223', 'en:e341', 'en:e450', 'en:e500', 'en:e503']","['en:gluten', 'en:milk', 'en:sulphur-dioxide-and-sulphites']","REFINED WHEAT FLOUR (MAIDA), REFINED PALM & PALMOLEIN OIL, SUGAR, LIQUID GLUCOSE, RAISING AGENTS [503(ii), 341(ii), 500(ii) & 450(i)], BUTTER (1.2%), BLACK SALT, MILK SOLIDS, DEHYDRATED VEGETABLE (CHIVES) (1%), IODISED SALT, NATURE IDENTICAL FLAVOURING SUBSTANCE, DOUGH CONDITIONER (223) AND IMPROVERS [1101(i)& XYLANASE]. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SULPHITE. STORE IN A COOL, HYGIENIC AND DRY PLACE. TRANSFER CONTENTS TO A CLEAN AIRTIGHT CONTAINER ONCE OPENED. JURUCTRIES LTD. 5/1 A HUNGERFORD",d,https://images.openfoodfacts.org/images/products/890/106/301/7627/front_en.3.400.jpg,,,,,,,,,6.0,3.0,5.0
8901058005608,Maggi,Maggi,noodles,"['en:e150d', 'en:e330', 'en:e412', 'en:e451', 'en:e500', 'en:e501', 'en:e508', 'en:e635']",['en:gluten'],"Noodles: Refined wheat flour (Maida), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412), Acidity regulators (501(i) & 500 (i)) and Humectant (451 (i)). 
Masala *TASTEMAKER®: Mixed spices (25.6%) (Onion powder, Coriander powder, Turmeric powder, Red chilli powder, Garlic powder, Cumin powder, Aniseed powder, Ginger powder, Fenugreek powder, Black pepper powder, Clove powder, Green cardamom powder & Nutmeg powder), Refined wheat flour (Maida), Hydrolysed groundnut protein, Sugar, Palm oil, Starch, lodized salt, Thickener (508), Flavour enhancer (635), Toasted onion flakes, Acidity regulator (330), Colour (150d), Mineral and Wheat gluten. 
Allergen Note: Contains Wheat & Nut.
May contain Milk, Mustard, Oats And Soy",unknown,https://images.openfoodfacts.org/images/products/890/105/800/5608/front_en.6.400.jpg,1610.0,8.27,59.6,1.73,12.5,8.27,,,8.0,1.0,5.0
3168930007432,Chips barbecue,Lay's,Plant-based foods and beverages,"['en:e160c', 'en:e296', 'en:e330', 'en:e621']","['en:gluten', 'en:soybeans']","potatoes 61%, sunflower oil, rapeseed oil, flavour (sugar, aroma ( soy ), bread crumbs ( wheat ), flavour enhancer (sodium glutamate), paprika, onion powder, tomato powder, garlic powder, corrector of acidity (citric acid, malic acid), colour(paprika extract), smoke flavourings), salt,",d,https://images.openfoodfacts.org/images/products/316/893/000/7432/front_fr.52.400.jpg,2221.0,6.4,52.0,2.8,32.0,2.6,1.3,4.4,4.0,2.0,5.0
8901491503051,West Indies' Hot 'n' Sweet Chilli,Frito-lay,Chips and fries,"['en:e551', 'en:e631']","['en:gluten', 'en:milk', 'en:nuts', 'en:peanuts', 'en:sulphur-dioxide-and-sulphites']","Potato, Edible Vegetable Oil (Palmolein Oil), *Seasoning (Sugar, Maltodextrin, lodised Salt, Flavour (Natural and Nature Identical Flavouring Substances), &quot;Spices & Condiments, Flavour Enhancers (627 & 631), Edible Vegetable Oil (Palm, Sunflower, Peanut), Hydrolysed Vegetable Protein, Anticaking agent (551), Cocoa Solids, Lactose). &quot;As flavouring agent. &quot;Contains Onion and Garlic",e,https://images.openfoodfacts.org/images/products/890/149/150/3051/front_en.3.400.jpg,2276.0,7.0,54.7,6.0,33.0,13.0,1.71704,,2.0,5.0,1.0
8901088000345,Coconut oil,Parachute,Plant-based foods and beverages,[],[],Coconut Oil,e,https://images.openfoodfacts.org/images/products/890/108/800/0345/front_en.15.400.jpg,3768.0,0.0,0.0,0.0,100.0,91.0,0.0,,0.0,0.0,4.0
8901207040337,Chyawanprash Awaleha,Dabur,Immunity,['en:e211'],[],"Each 100g is prepared from Ext. derived from the following - Patals (Stereospermum suaveolens, St. Bk.), Agnimantha (Clerodendrum phlomidis, St. Bk.), Gambhari (Gmelina arborea, St. Bk.), Bilva (Aegle marmelos, St. Bk.), Shyonaka (Oroxylum indicum, St. Bk.), Gokshura (Tribulus terrestris, Fr.), Shalaparni (Desmodium gangeticum, PI.), Prishniparni (Uraria picta, Pl.), Brihati (Solanum indicum, Pl.), Kantakari (Solanum surattense, Pl.), Pippali (Piper longum, Fr.), Karkatshringi (Pistacia integerrima, Gl.), Draksha (Vitis vinifera, Dr.Fr.), Guduchi (Tinospora cordifolia, St.), Haritaki (Terminalia chebula, P.), Bala (Sida cordifolia, Rt.), Tamalaki (Phyllanthus niruri, Pl.), Vasa (Adhatoda vasica, Lf.), Jiwanti (Leptadenia reticulata, Pl.), Shati (Hedychium spicatum, Rz.), Musta (Cyperus rotundus, Rz.), Pushkara (Inula recemosa, Rt.), Kakanasika (Martynia annua, Fr.), Mudgaparni (Phaseolus trilobus, Pl.), Mashaparni (Teramnus labialis, Pl.), Vidari (Pueraria tuberosa, Rt. Tr.), Punarnava (Boerhavia diffusa, Rt.), Utpala (Nymphaea stellata, Fl.), Sukshamaila (Elettaria cardamomum, Fr.), Agaru (Cinnamomum zeylanicum-official substitute, St.Bk.), Shweta Chandan (Santalum album, Ht. Wd.), Riddhi (Dioscores bulbifera-official substitute, Rt. Tr.), orea bulbifera-official substitute, (Asparagus recemosus - official Rt.), Mahameda (Asparagus official substitute, Rt.), Jivaka Vrida Rt. 1 substr recemosus 6 official (Pueraria tuberosa - official substitute, Rt. Tr.), Rishabhak (Pueraria tuberosa substitute, Rt. Tr.), Kakoli (Withania somnifera - official substitute, Rt.), Kshirkakoli (Withania somnifera-official substitute, Rt.) each 0.396g and Amalaki (Emblica officinalis, Fr., Fr. Pulp) 90.0g, Ghrita, Tila tall (Sesamum indicum, oil) each 1.38g, Sharkara 59.5g, Madhu 4.76g and Powder of the following-Pippali (Piper longum Fr.) 0.79g, Vamsha (Bambusa bambos, S.C.) 1.68g, Tvak (Cinnamomum zeylanicum, St.Bk.) Sukshamalla (Elettaria cardamomum, F Tvakpatra (Cinnamomum tamala, LAX Nagkesara (Mesua ferrea, Sinn.), Abbrak Sam each 0.1g Mukta Pish 8.00 Akarkarabha (Anacyclus pyrethrum, & Lavanga (Syzygium aromaticum, FL B4) La Kumkum (Crocus sabus Sty Preservative Sodium Benzoate",b,https://images.openfoodfacts.org/images/products/890/120/704/0337/front_en.34.400.jpg,209.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
8901030831706,Mixed fruit Jam,Kissan,Mixed fruit jams,"['en:e122', 'en:e202', 'en:e330', 'en:e440']",[],"SUGAR, MIXED FRUIT PULP BLEND - 60% (PAPAYA PULP, PEAR PULP, APPLE JUICE, BANANA PULP PINEAPPLE JUICE, ORANGE JUICE, MANGO PULP, GRAPE JUICE), ACIDITY REGULATOR-E330, THICKENER-E440, 10DISED SALT, VITAMINS & MINERAL, PRESERVATIVE-E202, NATURAL FLAVOURING SUBSTANCES, FOOD COLOUR-E122 NUMBER OF SERVES PER PACK: APPROX. 25, PER SERVE: 20 g (1 Tbsp)",d,https://images.openfoodfacts.org/images/products/890/103/083/1706/front_en.14.400.jpg,1200.0,0.0,70.66667,68.66667,0.0,0.0,0.1275,0.66667,4.0,0.0,3.0
8901030824227,Boost,Unilever,Beverages and beverages preparations,"['en:e150c', 'en:e500', 'en:e500ii', 'en:e501', 'en:e501ii']","['en:gluten', 'en:milk', 'en:soybeans']","Cereal Extract (50%) (Barley, Wheat, Millet), Malted Barley (21%). Sugar, Wheat Flour (Atta), Milk Solids (6%), Minerals, Natural Colour (INS 150c), Wheat Gluten, Acidity Regulators [INS 501(ii), INS 500 (ii)), Edible lodised Salt, Cocoa Powder, Vitamins, Nature Identical Flavouring Substances, Soy Protein Isolate. Allergen Information: Contains Wheat, Barley Milk and Soy",unknown,https://images.openfoodfacts.org/images/products/890/103/082/4227/front_en.14.400.jpg,,,,,,,,,5.0,3.0,5.0
3948764012914,Cocacola zero,Cocacola,Beverages,[],[],,unknown,https://images.openfoodfacts.org/images/products/394/876/401/2914/front_en.3.400.jpg,,,,,,,,,0.0,0.0,5.0
8901764362804,Pulpy Orange,Minute Maid,Plant-based foods and beverages,"['en:e102', 'en:e110', 'en:e300', 'en:e330', 'en:e331']",[],"Water,Sugar,Orange Juice (10.5%)(Reconstituted From Orange Juice Concentrate & Orange Pulp Cells), Acidity Regulators (330,331(iii)),Antioxidant(300),Colors(110,102),Orange Flavours(Natural,Natural-Identical And Artificial Flavouring Substances).",e,https://images.openfoodfacts.org/images/products/890/176/436/2804/front_en.40.400.jpg,218.0,0.0,13.1,12.7,0.0,0.0,0.024,0.0,5.0,0.0,4.0
7622201756741,Sandwich Biscuit,Oreo,Snacks,['en:e322'],['en:gluten'],"Refined Wheat Flour (Maida), Sugar, Fractionated Fat, Palmolein, Cocoa Solids (3%*), Invert Sugar, Leavening Agents (500(ii),503 (ii)), Starch, lodised Salt, Emulsifier (322), Nature Identical Flavouring Substances",e,https://images.openfoodfacts.org/images/products/762/220/175/6741/front_en.11.400.jpg,2021.0,5.3,71.4,38.0,19.7,9.8,1.05,,1.0,1.0,1.0
8992760221028,Oreo Original,Oreo,Snacks,"['en:e322', 'en:e322i', 'en:e500', 'en:e500ii', 'en:e503', 'en:e503ii']","['en:gluten', 'en:peanuts', 'en:soybeans']","wheat  flour, sugar, non-hydrogenated vegetable oil (palm), cocoa powder, fructose syrup, sodium bicarbonate (ins500), ammonium bicarbonate (ins503), corn starch, salt,  soy  lecithin (ins322), vanilla flavor,",e,https://images.openfoodfacts.org/images/products/899/276/022/1028/front_en.40.400.jpg,1970.0,3.62,72.5,39.9,21.7,9.06,1.27,3.62,6.0,3.0,2.0
8901491103794,Quaker oats,Quaker,Plant-based foods and beverages,[],[],"ROLLED OAT FLAKES ALLERGEN ADVICE: MAY CONTAIN WHEAT, BARLEY.",a,https://images.openfoodfacts.org/images/products/890/149/110/3794/front_en.5.400.jpg,1703.0,11.8,68.5,1.8,9.5,1.9,0.02375,10.0,0.0,0.0,7.0
8901491365703,Puffcorn,Kurkure,Snacks,"['en:e170', 'en:e170i', 'en:e296', 'en:e327', 'en:e330', 'en:e331', 'en:e471', 'en:e627', 'en:e631']","['en:gluten', 'en:milk', 'en:soybeans']","INREDIENTS: Cereal Products (67%) (Corn Meal (53%), Rice Meal (14%)), Edible Vegetable Oil (Palmolein), *Seasoning (Sugar, lodised Salt, Maltodextrin, Spices and Condiments, Milk Solids, Cheese, Salt Replacer (Potassium Chloride), Flavour (Natural and Nature Identical Flavouring Substances), Flavour Enhancers (627, 631), Acidity Regulators (296, 330), Emulsifying & Stabilising Agent ((331(iii), 471, 327)), Gram Meal (3.6%), Calcium Carbonate (170(i)), lodised Salt. *As flavouring agent. Contains Onion and Garlic ALLERGEN ADVICE: Contains Soy, Milk, Wheat",e,https://images.openfoodfacts.org/images/products/890/149/136/5703/front_en.30.400.jpg,2243.0,6.4,66.5,4.5,27.1,12.2,1.925,,9.0,3.0,2.0
8901262200189,Amul Lassi 200ml,Amul,Beverages,['en:e440'],['en:milk'],"Milk solids, water, sugar, stabilizer (440), nature identical and artificial flavouring substances (rose), active culture. Allergen Information: Contains milk.",e,https://images.openfoodfacts.org/images/products/890/126/220/0189/front_en.7.400.jpg,370.0,2.1,14.5,14.5,2.1,1.25,0.075,,1.0,1.0,4.0
8901764042904,Thumsup,Coca-Cola,Beverages,,[],,e,https://images.openfoodfacts.org/images/products/890/176/404/2904/front_en.6.400.jpg,163.0,0.0,9.7,9.5,0.0,0.0,55.0,0.0,,0.0,2.0
0712345678904,Farb,,,,[],,unknown,https://images.openfoodfacts.org/images/products/071/234/567/8904/front_en.29.400.jpg,,,,,,,,,,0.0,5.0
8902080104581,Pepsi,Pepsi Cola,Carbonated waters,[],[],Contains Caffeine,e,https://images.openfoodfacts.org/images/products/890/208/010/4581/front_en.3.400.jpg,180.0,0.0,10.9,10.9,0.0,0.0,0.0075,,0.0,0.0,4.0
5410942104158,Passendale classic,Passendale,Dairies,['en:e160b'],['en:milk'],"pasteurized cow's milk, salt, lactic acid ferments, rennet, natural dye: annatto,",d,https://images.openfoodfacts.org/images/products/541/094/210/4158/front_nl.64.400.jpg,1477.0,23.0,0.0,0.0,29.0,20.0,1.5,0.0,1.0,1.0,5.0
